MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19,MFCC_20,MFCC_21,MFCC_22,MFCC_23,MFCC_24,MFCC_25,MFCC_26,MFCC_27,MFCC_28,MFCC_29,MFCC_30,MFCC_31,MFCC_32,MFCC_33,MFCC_34,MFCC_35,MFCC_36,MFCC_37,MFCC_38,MFCC_39,MFCC_40,emotion,filename
-554.0096,47.29982,-7.1644406,12.93831,-8.710192,6.3835034,-5.0271606,-4.9492903,-2.1762044,-2.902264,-4.185074,-0.9621033,2.675848,-1.3730987,0.82930577,1.0496887,0.011627725,3.8479216,0.31788793,2.5063663,3.634668,5.830716,4.5622063,4.5317245,5.418853,6.303697,8.037134,7.8799243,7.3807254,7.0198774,5.042227,3.5415385,1.4795606,2.9883924,3.4878387,2.9970906,0.45300218,0.38090003,1.1315854,1.365313,angry,03-01-05-01-01-01-08.wav
-529.75775,41.65054,0.395625,10.127595,-13.623538,6.9364986,-1.8798709,-5.1095204,-5.3849983,-1.3282931,-3.0800316,0.018933592,0.03280623,-2.0988443,0.5990121,0.4168365,0.008825336,1.8266784,0.7176812,2.3888078,2.5541031,2.1744153,1.2551345,3.0813725,6.1303177,6.6165485,5.783283,2.90563,1.4398202,6.054507,9.078067,8.477927,4.614165,3.1777308,2.6313963,3.0514631,3.8926756,3.7356298,3.5085278,2.0448139,angry,03-01-05-01-01-02-08.wav
-591.0041,45.681488,7.1286235,10.843018,-5.9665656,8.171857,-2.5377965,-6.539771,-3.568348,-1.94936,-2.0035129,0.023583231,0.39548868,-0.26797822,1.618956,0.8162538,0.17946643,3.2690537,0.94827735,0.17103532,-0.74069077,0.16325265,-0.31438383,-0.18226928,2.8202617,4.613327,6.044291,4.025992,1.8848312,1.773089,4.9116488,7.6096873,6.660471,5.7788634,3.165458,2.269009,1.5468751,2.214855,2.5595105,1.9762607,angry,03-01-05-01-02-01-08.wav
-573.5733,43.539616,6.623586,10.678473,-7.9829187,5.307203,-2.5650814,-7.988894,-4.463923,-3.9334738,-4.6783257,-1.2688637,-0.6789693,-2.6551373,1.2676951,-0.9704272,-0.29642937,1.9891129,-0.9994349,-0.62082016,-0.033294167,1.4126848,2.7805905,3.3161464,3.3730578,4.5257735,4.9915094,3.9555664,5.65506,6.0879693,7.1287055,5.274681,5.055478,3.403281,2.4560907,2.8276706,3.1469967,2.4495542,2.9194846,0.93832314,angry,03-01-05-01-02-02-08.wav
-458.7658,39.59697,-15.655077,2.417141,-20.78552,6.035269,-4.5253153,-10.091788,-3.7772832,-1.8770015,-2.224078,-2.424373,-2.2713273,-1.0187726,-1.0041023,-0.36891198,1.2063024,5.69147,8.895066,9.138939,6.6171846,6.553286,5.8776083,6.634131,5.942388,6.458066,5.6706047,4.568523,3.0287614,5.3846507,5.257263,4.6569448,3.8369224,2.533812,3.1893241,1.9883505,3.0963302,4.76257,4.303342,1.246641,angry,03-01-05-02-01-01-08.wav
-367.506,21.277977,-18.957977,4.7420697,-20.596365,2.1676977,-2.8332117,-7.3198895,-4.0988097,-3.937531,-4.4829617,-5.183475,-4.0705004,-3.9112887,2.079102,3.7964373,3.661621,8.069978,7.7859735,8.315284,8.465964,4.9919715,3.069617,1.464711,3.6753528,4.510772,1.3284628,2.002273,2.2658112,3.3233786,2.6137004,2.8392112,2.9810393,2.3533063,-0.2639379,1.6323957,2.9634266,2.5560982,1.3225499,2.463612,angry,03-01-05-02-01-02-08.wav
-481.32034,27.431067,-7.1388483,1.9407977,-15.684286,4.6080074,-7.017095,-9.016397,-4.3513713,-4.214254,-2.7202222,-2.3751767,-0.9297136,-5.319069,-3.1819582,-1.437043,-1.3265964,3.9542263,3.9034226,6.361359,8.229663,7.3778253,5.256483,6.8148813,9.397047,9.59454,6.5048943,0.23170455,0.42562893,3.002139,4.723296,3.3388586,1.574864,-0.2893065,0.8184787,3.375283,2.0217164,1.8130603,1.2412447,2.175739,angry,03-01-05-02-02-01-08.wav
-466.16107,31.221342,-9.10247,7.0849776,-17.789295,4.3269253,-6.2726,-10.518155,-5.198219,-5.6713853,-2.8086762,-2.8954928,-2.0509253,-3.421046,-0.6747575,1.0778778,1.6438013,7.153255,6.4232755,6.65105,6.8124485,6.8267536,3.6809666,3.8902397,3.9653804,4.48949,3.6630185,1.4030302,2.1470127,2.8826926,4.5857067,3.984733,1.3452601,2.2123232,2.708563,2.8266773,1.78152,1.6967903,2.0835469,1.8286998,angry,03-01-05-02-02-02-08.wav
-519.0303,37.388115,-24.494923,12.622948,-10.084097,-1.6251451,-15.994806,-9.971673,-3.0813637,-9.039434,-8.1537,-2.0180402,-0.030008607,1.4376897,-2.8510299,-0.94518083,7.438876,9.191559,8.216855,6.063745,7.838313,9.500311,6.4104905,3.4970706,1.2750965,4.395644,4.3464494,2.752608,2.533457,3.2335992,5.101698,4.931148,4.3277164,2.5790365,0.9914636,1.8780147,2.1789436,2.2671812,2.970073,2.813692,fearful,03-01-06-01-01-01-08.wav
-533.0774,51.208717,-16.792637,16.707506,-4.665987,6.4132266,-8.739046,-8.03371,2.6564467,-3.3758273,-6.7878623,2.7657993,2.5162776,2.587807,-0.76322687,1.1736326,8.551892,10.946499,10.659768,4.5843086,4.234214,5.848352,4.954146,7.297138,9.209807,8.490667,4.2138906,2.0463388,4.320993,6.023855,5.4560165,4.46435,4.048139,3.1122816,2.620502,2.9557292,0.6423183,1.5629413,2.16911,2.3344312,fearful,03-01-06-01-01-02-08.wav
-514.99475,47.97035,-22.5819,6.687417,-5.22401,-2.1650279,-19.789095,-11.81379,2.5195563,-8.202626,-7.6026635,-1.8736341,1.780324,1.9650085,-3.0734103,0.36269352,7.4670672,6.9079623,6.7440553,4.380242,6.405743,9.436675,7.071667,7.3502264,7.4607263,5.0490413,4.7066703,2.589296,3.5916839,4.161673,3.736553,4.2392545,3.6020308,2.9902394,1.587978,0.887661,0.88892126,1.5657698,2.092474,1.4128252,fearful,03-01-06-01-02-01-08.wav
-560.9031,42.46135,-12.372368,11.546339,-4.55197,2.7204494,-10.347402,-10.67883,1.7677441,-9.21134,-3.8870106,-1.9402446,1.5089973,-2.234729,-4.7001796,-2.2748375,3.4392934,4.6867085,5.593788,3.7705648,6.9675417,7.8595233,9.232234,8.482221,9.665828,6.151394,3.8794923,1.3167224,3.190768,3.5827694,2.1599221,2.4027462,2.337949,1.1175833,0.13747714,-1.0493965,0.30913976,1.3336143,1.0348682,-0.08690116,fearful,03-01-06-01-02-02-08.wav
-436.50394,15.385096,-18.847277,9.849294,-13.40505,0.39619446,-9.413585,-7.399834,-0.39684236,-2.5174181,-2.7490187,-0.8844749,-0.6559204,-0.48868567,2.6258729,10.872094,17.10421,17.60063,13.910767,3.9080863,1.7505579,2.5333936,0.524314,-0.9228134,-0.69611305,-0.74506867,1.4292924,-0.18370932,1.580035,3.5280073,5.9314513,5.030907,3.9091628,4.626358,3.1735759,3.2614598,1.9344382,2.379095,2.2212975,1.0317904,fearful,03-01-06-02-01-01-08.wav
-439.9933,15.065162,-22.765717,10.238274,-17.221815,-0.5818264,-11.509506,-8.12344,2.8971505,-4.4105644,-4.103738,-1.3635262,0.4219221,2.58379,7.61149,15.19718,19.719288,14.836186,8.84245,1.9546844,-1.2688756,3.803665,-0.30309147,-2.1731262,-1.6748953,0.55800396,3.3117466,1.622747,5.6208196,4.4783497,4.571899,4.419506,5.616356,4.3172464,2.1680963,3.1936753,2.2088828,2.4360006,2.0184407,1.7520014,fearful,03-01-06-02-01-02-08.wav
-454.8928,20.049515,-19.673162,-0.091133446,-13.467144,-1.0829071,-11.595386,-12.863616,-3.4017813,-4.346934,-3.4797962,1.9086107,6.1853957,4.8387985,7.5466175,13.737973,17.23007,13.872286,8.995668,0.053648762,-2.0934944,1.2532537,1.4244037,1.2047116,0.8345545,1.1742929,2.1989691,0.21809125,1.7814145,3.9057121,5.0483246,4.600639,5.220902,4.436687,4.247735,3.8601582,2.989528,3.3970716,2.1221137,1.0454302,fearful,03-01-06-02-02-01-08.wav
-441.88562,18.402462,-18.01058,6.2056055,-13.897189,2.2299411,-10.249107,-10.878801,1.6176889,-4.165892,-1.7237569,-0.3917745,4.042815,0.7723175,4.1602397,10.805688,19.360018,22.684372,18.75956,6.812144,2.5232172,2.439379,3.31527,1.3516616,0.45874915,0.7979944,3.7068772,0.9474087,-0.5287697,2.194432,4.641024,5.67171,3.9561992,5.86225,5.4550023,3.1622872,0.64678705,3.8215377,2.966779,2.8238227,fearful,03-01-06-02-02-02-08.wav
-664.2096,61.06208,10.803686,16.827936,2.3218684,7.2460575,-5.0944343,-4.0180855,2.1532815,1.6033447,-3.4343047,1.3344152,0.35944963,-0.45646438,-0.89216256,0.17634529,2.0745518,0.51886266,0.7626988,1.0665448,-0.06627069,2.270676,-0.96004844,1.6492759,1.6722648,5.634584,4.9392285,3.9272285,4.1109548,4.64034,5.2824345,6.011961,4.8661966,3.184507,0.61149997,2.450647,4.0380826,4.332322,2.853206,0.5955843,disgust,03-01-07-01-01-01-08.wav
-664.56995,69.052155,6.834153,15.071577,-0.42666262,3.9483938,-10.010922,-5.129296,-0.03221651,-1.1205015,-4.073907,0.30058953,0.5858152,0.056209475,-2.2640784,0.08626364,1.7899063,1.0675304,3.2441585,1.9319227,-0.60017467,1.6697742,-0.1460287,0.81687057,1.0012392,1.221797,3.1511128,3.1876216,4.383631,6.8868814,6.0686865,4.526019,2.7538786,3.6479297,4.01318,5.6902323,5.3772616,4.763151,3.4165995,0.6045821,disgust,03-01-07-01-01-02-08.wav
-655.4,59.761436,13.32091,13.096299,2.6944187,1.5685688,-10.547541,-6.766013,2.022058,-2.956635,-2.3868852,-0.889132,-0.43764484,-1.0576591,-1.7164512,-0.16500314,-1.1009315,1.0323433,3.158993,0.09297609,0.11027417,-0.042071067,0.36029983,0.22057536,0.35116494,1.7365819,3.1717105,3.5097117,4.8043957,7.9661374,9.717709,9.370029,5.893045,5.687331,3.249751,4.592455,4.268714,3.353063,3.1097002,-0.3187098,disgust,03-01-07-01-02-01-08.wav
-673.45807,54.375584,12.298837,15.444629,3.120023,3.1555092,-5.471644,-6.2028675,1.5363864,0.17350031,0.70080376,-0.07735167,3.013938,-0.8856491,-0.11731835,0.8583154,-0.06367503,-0.31717676,1.1575835,-0.15635914,-1.6467577,1.1932646,-0.10759703,1.835287,0.09373404,1.1218292,2.6901734,2.7954016,5.89686,7.257173,8.660883,8.273249,7.3915434,5.360131,3.924403,3.4058735,3.3754923,3.1626291,3.311202,2.0787263,disgust,03-01-07-01-02-02-08.wav
-595.47107,47.961857,2.7987666,13.159903,-2.803294,2.1249304,-14.705366,-7.760744,2.1298246,-0.5662631,2.805956,2.144878,1.1151735,-2.5811524,-2.5152483,2.485497,0.30124587,0.30853587,0.8241443,1.4665382,-0.105477735,0.48546603,1.7503324,1.6439166,3.5554395,3.199344,3.4510584,4.996414,4.8035197,7.2031474,7.2422256,5.9920835,4.0598536,3.7071166,4.016139,3.9589128,4.7631,4.1570244,2.5129642,0.62830526,disgust,03-01-07-02-01-01-08.wav
-628.39514,68.10328,3.06904,16.793007,-4.6469793,-6.4296336,-10.418339,-2.780385,-2.9118466,-2.6698687,0.35990626,-2.7971628,-0.48582917,-3.3203223,-4.741709,0.007802438,-1.7285913,0.66807544,-2.609413,2.233445,-0.2092189,0.6235189,0.13084233,3.181533,3.967864,3.126347,5.642036,4.310699,5.5823536,5.238442,5.5656013,5.6346655,5.3706956,5.5740757,5.3145337,5.0401173,5.840245,4.122704,2.920729,2.3813412,disgust,03-01-07-02-01-02-08.wav
-646.4801,54.113853,10.932192,15.722489,-0.55624616,-1.0663427,-9.9245,-4.7567625,-3.8667884,-5.5159135,2.461137,-3.2667532,0.41379285,-2.1585343,-3.7146041,1.3348978,0.35291427,0.30402428,-0.0038852936,0.12204565,-0.30587852,-0.56825507,-0.116517425,-1.7648972,1.4701872,0.20845996,1.5003755,3.577638,7.5486784,9.612871,9.070936,7.246197,3.712607,3.8266802,4.86415,6.0216575,5.752754,2.8458393,2.8017201,1.2557647,disgust,03-01-07-02-02-01-08.wav
-616.0964,46.414993,8.567894,12.676896,-2.892261,-4.9787917,-9.428087,-3.5114717,-1.0375471,-3.7935665,3.879362,-3.3486135,-1.5060552,-1.9820269,-1.5636353,1.233067,0.18500507,0.95223784,-1.3672105,-1.5240434,0.123200804,0.7456368,1.3396139,0.15498513,1.8211259,3.9236205,5.2816725,6.676749,7.4842763,7.949913,8.752804,7.273778,4.6318274,3.5083795,3.89608,3.9329016,4.688451,3.6875217,0.53175646,-0.6752961,disgust,03-01-07-02-02-02-08.wav
-604.69885,47.62078,-0.21826875,13.660572,0.76890516,6.2763124,-12.075324,-4.650282,3.7645366,-1.8230691,-4.4965396,2.4037964,1.7786196,-0.6422161,0.5559854,1.0360346,1.6080712,4.3821797,2.7352593,3.0294416,1.7214124,5.9306073,3.6525855,3.190774,3.6954024,5.4451537,5.1753855,3.201426,3.2917,5.395542,5.769714,4.913252,3.3497133,1.965294,1.9795346,3.0097394,2.8152008,2.18263,1.7294248,-1.0584823,surprised,03-01-08-01-01-01-08.wav
-598.9187,46.86702,-2.6084304,10.573729,-4.1669545,5.8526506,-11.877091,-5.227615,-0.44046873,-4.0628242,-6.1653233,-0.13394709,2.5492167,-1.7544147,-1.6154702,1.3631606,-0.19214538,2.6782298,3.0298712,3.6785457,2.018294,3.8768873,2.850689,2.9173348,3.650416,3.2820427,3.629218,2.419217,4.120035,6.0350194,5.6143703,3.5870094,2.3680649,1.4307795,1.4893006,3.50169,3.7580693,2.1302357,0.68128216,-0.19427112,surprised,03-01-08-01-01-02-08.wav
-579.1822,44.87122,-1.5855953,9.719535,-1.3423264,3.9782197,-11.736323,-5.5693097,0.59619194,-4.394433,-5.3505445,-2.624816,3.836539,-1.8196677,-1.0949636,2.7922313,2.961275,5.9913783,3.8594668,3.75786,3.261246,6.0797877,2.7705667,4.083555,5.2450037,5.6007195,4.7928815,3.841313,5.783271,6.35952,6.1778646,2.547774,1.9925386,2.4457242,3.0946205,3.0923371,1.6404651,1.8547796,2.2659311,0.91081864,surprised,03-01-08-01-02-01-08.wav
-612.6469,50.381054,5.695516,12.79149,-3.091175,4.554163,-8.125939,-6.9153333,-1.1061527,-3.2551634,-6.2983556,-2.4594707,1.7071481,-1.7818291,-0.9280309,-0.104570076,-0.9495172,1.9838072,2.0898478,2.4761777,1.3808601,4.3838596,1.9835489,2.2348309,4.5052476,5.3061852,6.9713507,4.9589205,4.518182,4.979761,6.3489466,6.8885837,4.1304264,1.821325,0.08841235,2.644924,3.3541818,4.1638737,1.8841273,0.36613792,surprised,03-01-08-01-02-02-08.wav
-539.91504,41.681934,-9.272518,9.467772,-6.1417584,3.804753,-14.308714,-8.595615,2.0140095,-4.664797,-7.0293946,0.3863901,1.1268041,0.39309496,1.6864784,3.814496,4.8858337,6.5000033,3.282931,4.6180186,4.1281323,5.1243105,4.09786,5.4295225,4.0506124,3.2286384,2.8802118,2.1089127,2.8812401,4.097251,3.1027734,4.225687,3.5299497,3.859962,3.9213219,3.8414884,2.9504175,3.5347366,2.324493,1.3398911,surprised,03-01-08-02-01-01-08.wav
-535.8865,44.529606,-7.1502767,7.394227,-7.844006,4.514613,-13.234266,-8.517331,0.570966,-5.0884514,-6.4564056,-1.1930734,2.3385775,-2.9097228,-0.077955574,3.225502,3.109464,6.932059,5.266999,4.405077,3.5432785,5.609122,4.2587624,5.6169677,4.418635,3.625905,4.971129,2.5214684,2.2362685,5.3383574,4.9030538,5.4308314,3.0038466,2.8748806,2.982711,1.664605,1.1888312,2.3767014,2.2927554,1.3775533,surprised,03-01-08-02-01-02-08.wav
-562.7249,41.813663,-6.237424,2.6079648,-8.717841,5.3529506,-8.912224,-8.70577,-2.4508173,-1.7039418,-5.0169106,-2.6885505,0.84492594,-3.6665988,0.3346031,5.6935453,4.855333,7.2271643,5.2856894,3.8519073,3.4513085,4.002283,3.297393,2.0250673,3.769912,4.760697,5.4942474,3.621788,3.156275,5.3245177,3.772218,3.6044242,3.528181,2.8064067,1.7359011,2.8022559,1.7992328,1.6503721,1.6797744,1.3074023,surprised,03-01-08-02-02-01-08.wav
-554.5034,40.45689,-2.2494164,5.254514,-4.8867397,4.7627187,-13.096655,-10.386803,-3.280229,-4.118488,-7.7623224,-3.5126674,2.8682606,-1.2633592,-0.12965201,3.775962,3.5029645,5.1387243,4.168691,5.2571163,2.1017432,2.937454,2.3167856,2.3167717,4.6674857,6.703619,7.3513846,4.581642,3.1553926,3.1559505,4.6196885,4.6939564,3.5141804,1.4657607,0.41287103,1.5177473,2.215548,3.165906,1.689769,0.37310737,surprised,03-01-08-02-02-02-08.wav
-558.48926,46.874054,-3.4126678,7.0030384,0.376475,-6.90612,-9.711813,-6.173148,-1.5480385,-6.9856906,-2.811636,-1.3371158,-4.014777,0.0850295,-0.06212813,-4.484653,0.47222292,-3.7205145,-3.4456022,-1.4520682,-1.4105619,0.30565268,0.118428,3.006096,2.8268538,6.8669333,1.6315907,5.0791945,2.702515,6.7686286,3.729874,6.6167436,1.3278426,3.3499,0.6446151,3.6417534,1.9011117,-0.35614163,-1.8860531,-1.0348274,neutral,03-01-01-01-01-01-10.wav
-535.2946,51.853775,0.13943392,9.1154,-8.051919,-9.763977,-15.555858,-8.434864,-0.71559834,-5.5515285,-3.389668,0.082783505,-5.594156,0.27005616,2.5578887,-4.396837,2.1962585,-6.449939,-3.366704,-2.2647812,-2.298047,-2.8459535,-3.3549395,1.8686913,-1.0701687,8.050135,1.6946769,3.8576417,-0.33937722,5.960484,4.658369,9.269008,6.515338,4.6506047,1.0796946,2.5334787,1.3737293,2.391309,1.5259656,0.24359585,neutral,03-01-01-01-01-02-10.wav
-533.1733,48.022724,-6.1535873,7.5747867,-2.6524553,-10.9487505,-18.677551,-11.340539,1.8453271,-7.7991385,-4.084589,-1.8795493,-1.9677403,0.5061474,-2.1224945,-4.4215813,0.87972564,-7.2285156,-5.9077125,-2.5157614,-4.164056,3.1027884,3.0795054,5.8235245,5.6771502,10.332293,6.2609525,10.383431,5.073743,5.777708,-0.28780508,2.3764038,0.36882213,3.4122486,0.04723805,0.81707776,-1.1281545,0.007021085,-1.1925682,-3.022122,neutral,03-01-01-01-02-01-10.wav
-586.9373,48.32501,9.369278,13.106787,1.0385739,-2.2398899,-10.574936,-5.9802055,-0.26810876,-4.9271307,-4.075171,0.20508899,-1.4039955,1.9737526,1.2118773,-2.7416391,2.3900847,-6.4553976,-5.4079275,-3.1416814,-5.377907,-2.085094,-3.1116397,0.80692047,-1.3007399,6.8374643,1.6514477,4.9415703,2.7548606,7.113361,5.465684,7.5261235,1.6796757,3.3440585,4.131006,6.507123,3.1071818,0.26952532,-1.0589925,0.40647152,neutral,03-01-01-01-02-02-10.wav
-517.4957,48.942234,-9.1378,18.057774,-14.770652,-4.825103,-20.545094,-12.593712,-7.600563,5.885499,-7.2235208,0.090173855,3.636762,-2.1100116,2.0601285,-1.8864839,-1.5772421,-5.6366653,-5.9838552,-1.3712387,-2.887088,-0.6626821,0.78178555,-2.5985222,3.132463,4.727283,6.905755,9.392973,6.050924,6.80045,5.1345267,2.7528644,3.6782937,2.8400013,2.374246,0.9730219,1.3377532,-2.4163818,-1.2026712,-1.208189,calm,03-01-02-01-01-01-10.wav
-559.6493,51.169857,-5.202375,13.943643,-3.411514,-2.9289958,-13.20442,-3.6516628,-0.577635,-4.8921742,-3.6069806,0.9330387,-1.8160206,-0.639746,1.590506,-4.491096,1.3930304,-5.400181,-2.1234689,-2.6300867,-3.0090804,-0.8211975,-1.7799796,-0.48301056,-0.6378256,2.7740505,-2.8131566,1.4162493,0.31110054,4.5612264,6.5293217,7.7748795,7.008887,7.2393427,5.6165457,4.561377,1.0583165,0.41704717,0.30097547,0.9487295,calm,03-01-02-01-01-02-10.wav
-524.5683,39.47736,-5.147836,13.171206,-12.558604,-2.749189,-18.66748,-12.973156,-2.45962,-5.384231,-6.6530733,-0.9057019,-4.6354713,-3.0487163,3.1460185,-5.33578,3.532271,-4.090592,-3.2360172,-1.3261217,-4.993896,-3.2756643,-4.8505645,1.787986,5.2571664,13.209236,11.070627,10.5277605,6.4192905,8.437562,7.212866,6.643921,3.2372901,-1.5126779,0.9521135,1.0329839,3.0046113,-1.9363343,-3.1112309,-2.0575657,calm,03-01-02-01-02-01-10.wav
-528.6981,46.91824,-3.7955651,11.897674,-11.026134,-9.171207,-15.476164,-10.991082,-0.32277662,-7.4197497,-4.880599,-1.4173485,-4.440441,-1.933465,1.7498878,-4.1460905,0.3945945,-3.963292,-5.143684,-2.383203,-6.3566113,-4.7277517,-1.1383355,3.243854,4.920485,12.478919,6.9603767,7.578061,7.9952884,11.054515,8.911105,6.658413,1.5421163,-0.5535073,1.4487084,2.5554078,-0.35630637,-2.4969869,-2.4139688,0.87195385,calm,03-01-02-01-02-02-10.wav
-544.5167,51.515385,-11.549658,12.425406,-2.2635934,-9.898422,-22.50666,-9.9238205,0.093496226,-2.216745,-4.143802,2.7554524,0.41782904,3.5190456,0.7583392,-6.8117476,0.8387818,-7.4225683,-3.0350425,-2.966945,-5.508901,-1.4090717,-1.7339444,1.8130038,6.022201,8.731381,8.8316,9.72993,7.1143064,9.858738,6.2673306,3.671775,-0.5628431,-0.85907525,1.8642341,1.8974918,-0.68530244,-3.4477246,-2.2048788,-0.07650307,calm,03-01-02-02-01-01-10.wav
-545.6499,53.85692,-8.712149,4.9283447,-2.3116708,-7.557059,-20.38115,-11.917163,-0.043056514,0.78315604,-3.4271991,-2.511871,0.023987737,-2.1756852,-1.1307793,-6.9208083,-2.5830572,-5.288167,-4.9476676,2.9894128,-3.9350286,1.5652789,1.1563855,3.1217384,5.601953,12.043578,13.495996,15.350294,8.093807,2.75697,0.69182694,0.92859566,3.8751848,-0.15155745,-0.004368159,-2.3664234,1.1740822,-0.037582017,-3.1510131,-4.119524,calm,03-01-02-02-01-02-10.wav
-557.81165,52.1735,-4.049166,14.726996,-6.8903804,-4.312834,-15.778803,-9.886342,-0.9693319,-5.3933263,-6.728955,-0.7021168,-0.6098649,-1.7535771,-0.28032643,-7.6849914,2.816315,-6.5932193,-1.8672236,-2.6540067,-5.415446,-3.4233475,-3.6264179,-0.86858505,2.8104641,14.320606,13.341902,14.20843,7.3535423,3.289749,1.7608522,6.199159,5.612797,3.0635679,0.77692926,0.5258949,2.6644855,0.94293886,-3.6531925,-3.494266,calm,03-01-02-02-02-01-10.wav
-597.88153,58.135082,3.400387,12.473538,1.2896423,-0.11952575,-10.843646,-4.643951,-2.1700923,-3.6196182,-6.885719,-2.0853536,0.7265432,-4.280096,-0.9869257,-4.762182,-0.39731959,-5.304907,-4.5889673,-1.6572253,-7.644157,-2.212611,-3.1242647,-3.1003401,-2.6277404,0.67261153,-0.37937054,4.1800456,9.228025,12.361736,11.777971,7.927676,4.5935535,4.091826,7.2895784,5.501531,2.8962834,0.10088591,-0.60601836,0.9365266,calm,03-01-02-02-02-02-10.wav
-491.66074,40.497475,-16.948425,9.21986,-5.4537663,-5.644398,-12.773782,-11.604363,-1.2127075,-6.168093,-4.2151723,-3.7960753,-4.7075777,-2.2544167,-3.336153,-2.3605201,-2.9789345,-0.22335328,-5.139488,2.9699297,-1.3789066,0.84689957,1.2982017,2.061999,3.7146745,5.6928563,2.8635352,4.0916014,5.626845,5.238174,3.3522947,0.08689856,1.0504831,1.0953023,4.246568,1.5628016,0.39609888,-2.0369833,0.22851203,0.16033362,happy,03-01-03-01-01-01-10.wav
-484.45724,40.718983,-13.789414,8.356514,-6.3193464,-9.042235,-15.322813,-13.459374,-0.2999016,-8.8372555,-6.8986096,-2.4109068,-6.9253197,-0.22015703,-5.7896376,-5.739699,-4.055674,-2.652088,1.3155291,8.580771,8.192698,9.025417,4.5544853,2.3188157,-0.34001425,4.5263457,-0.029615752,1.4025004,-0.29303253,0.16934937,-0.24638596,-0.07869439,-1.0734211,-0.6357238,-0.30237487,-2.1502059,-0.9018745,0.7518448,0.32793343,-1.6832093,happy,03-01-03-01-01-02-10.wav
-501.13275,33.57939,-22.18756,10.2825,-9.076815,-11.561303,-22.169302,-9.996965,0.5201493,-12.413845,-4.706747,-1.4741815,-6.50947,5.6920123,-6.9220324,1.9373456,8.734526,4.0246654,4.750569,6.5132985,8.389591,7.12174,5.7852015,1.6982195,-0.47419754,1.819779,0.20421268,-1.3742627,-2.5255218,-0.19609879,3.8734784,3.5532455,3.004243,1.1527454,1.619308,-2.2368255,-2.9762068,0.42446798,-0.007815063,-1.430173,happy,03-01-03-01-02-01-10.wav
-498.81824,46.67819,-13.404973,8.220088,-13.750826,-10.67436,-19.29323,-15.325624,1.7173635,-11.442395,-4.4821506,-2.080168,-7.222253,-0.22609423,-3.3601947,-3.4279888,0.90419614,0.14230332,-0.9558617,7.574205,5.978799,10.527276,6.418284,7.260883,1.6049249,3.187741,-1.3271842,1.9595296,2.9534512,2.6089637,2.366107,4.105233,2.0438902,-0.4505423,-0.5925674,-0.5685319,-0.14447662,-1.3379428,-2.668292,0.55102,happy,03-01-03-01-02-02-10.wav
-358.14996,28.101961,-34.94446,5.849382,-18.583117,-17.679216,-17.793892,-24.286524,-0.08704071,-14.384351,-11.293412,-2.1156037,-9.437909,5.695028,1.6203598,7.4370484,11.693787,4.071587,-0.034128476,2.4520192,-3.5719855,-1.6263053,-3.0677376,-0.094334796,-3.7955072,-0.9198252,-2.0158179,0.69208235,1.5924777,-1.2699337,3.6041267,2.2293859,2.3836186,1.3273395,2.2641604,-1.2594935,-1.7557921,-0.38656992,0.16797759,-2.4457777,happy,03-01-03-02-01-01-10.wav
-379.03424,25.564573,-29.86314,6.597069,-11.420351,-16.614874,-17.897882,-20.268814,-0.9490319,-11.566801,-12.136768,0.99370486,-2.1076677,10.278007,6.689482,9.035572,6.08138,-2.7403762,-5.831337,3.365282,-3.4337425,-1.6591696,-4.0632405,-0.46551132,0.6508116,2.6450777,0.84193337,2.888469,3.2999706,1.4112,2.6807675,-1.6659052,-0.3980485,-1.2150334,-2.308101,-2.3601725,-2.5173311,-1.2674706,0.32386056,-2.6686301,happy,03-01-03-02-01-02-10.wav
-341.6062,15.627401,-25.809507,2.1853533,-15.157163,-14.271489,-16.127035,-20.36574,-5.0821247,-11.535552,-13.542782,2.665543,2.9603581,15.793406,7.02786,4.7912784,-0.197202,-6.9340634,-0.25830922,2.8853014,-5.142702,-4.6388,-1.35005,2.7545931,1.368767,0.84628874,3.3786373,2.0425274,-3.6577559,-2.5539386,-0.35799545,-0.69041884,-2.4136455,-0.7560964,-1.6080487,-2.6824365,1.5711977,1.33612,-1.097309,-0.42593426,happy,03-01-03-02-02-01-10.wav
